Country/Region,01-01-1980,01-01-1981,01-01-1982,01-01-1983,01-01-1984,01-01-1985,01-01-1986,01-01-1987,01-01-1988,01-01-1989,01-01-1990,01-01-1991,01-01-1992,01-01-1993,01-01-1994,01-01-1995,01-01-1996,01-01-1997,01-01-1998,01-01-1999,01-01-2000,01-01-2001,01-01-2002,01-01-2003,01-01-2004,01-01-2005,01-01-2006,01-01-2007,01-01-2008,01-01-2009,01-01-2010,01-01-2011,01-01-2012,01-01-2013,01-01-2014,01-01-2015,01-01-2016,01-01-2017,01-01-2018,01-01-2019,01-01-2020,01-01-2021,01-01-2022,01-01-2023,01-01-2024,01-01-2025,01-01-2026
Colombia,14.051322,12.7258369,10.43911624,10.72506015,13.05140529,15.70252416,22.21900212,24.77733804,28.79409737,28.0966752,30.65784526,34.06724688,32.90084523,33.79241052,42.97997184,45.68556385,39.62563064,37.26577,36.12180935,32.3783411,42.08162997,41.57465006,46.02396025,54.10234609,62.1324285,72.319611,82.4796872,87.74550051,94.9701936,91.8178,91.2873753,106.1708534,105.0167532,111.7761619,116.8533653,108.409716,125.3188337,127.1015211,125.8438566,132.1155196,112.871433,120.0745192,131.9547264,145.5819898,156.860222,166.744357,176.2631571
Comoros,0.02661652,0.06244764,0.03045099,0.06652926,0.0049495,0.0002222,-0.00759544,0.01687713,0.03921054,0.05518448,0.053492,0.05504751,0.03126978,0.08823506,0.06109662,0.0653652,0.0704932,0.0759675,0.0953322,0.10262782,0.12722388,0.15632234,0.15713231,0.1502163,0.1421515,0.14699412,0.16119648,0.18775922,0.1875618,0.20559579,0.27828207,0.20487259,0.23463108,0.2406996,0.2355946,0.28446607,0.2003501,0.29976328,0.35804349,0.3507714,0.48133265,0.4157448,0.409519,0.43300904,0.45916065,0.48466308,0.50963163
Democratic Republic of the Congo,1.05681272,1.13318578,0.91307808,1.16876741,1.7480367,2.03919873,2.02249476,1.68918496,2.37456125,2.18663788,1.9716894,0.41316915,1.09853592,0.76020968,0.14656803,0.6345325,1.3479939,12.01712204,11.58394369,3.00302208,1.1408202,-0.0254947,0.19015342,1.5624483,1.54851026,-0.83768475,1.44226544,1.8900648,-1.95454535,2.0925688,9.64754816,8.7461283,2.63281158,6.6752972,10.44018675,9.734076,6.23588451,7.64929489,7.60333784,7.8655104,6.88297104,9.09921074,11.41179372,13.11273568,15.03656243,15.83362114,16.02691638
Republic of Congo,0.89766008,1.22769256,1.10924106,1.29805236,0.96780288,0.9416398,1.13289792,1.07147669,1.74341466,1.2518792,2.92622794,2.69912572,3.88760398,3.7124461,3.45892449,0.57257872,1.1092086,2.45090538,1.46607216,3.0350485,6.49599778,3.77504736,4.59172425,6.11225088,5.59613079,5.05903035,7.55125254,6.24861792,9.05265108,8.26307328,12.35662016,11.93205552,16.4197696,16.2261876,15.14542976,8.85806265,4.77148672,7.19634405,5.1641678,5.15718528,3.4606746,4.78539605,4.87708789,5.35731216,5.74928811,6.14583654,5.98318136
Costa Rica,1.04879936,1.13723589,1.33123246,1.24196492,1.89694287,2.41339529,2.70817316,2.7270789,2.77698366,2.81785194,3.04335222,2.53681578,2.90154212,2.80840197,3.44266796,3.76250864,3.6630023,4.19040303,5.27811948,4.7425632,5.00919552,5.55032656,5.072676,5.04414162,6.01737976,6.18597144,7.90247142,9.17463888,8.97814764,9.1869109,9.7804663,9.25758009,9.90233111,10.5452004,11.17749843,12.8007885,15.21718176,14.14401408,14.82135996,14.82785304,13.59067869,14.56813285,16.48388088,18.15124473,19.77537584,21.20697618,22.65510145
Côte d'Ivoire,3.31327662,2.9072358,3.09243999,2.92862366,2.1825585,2.4138027,2.50261012,0.58540797,-0.2337363,-0.03113268,-0.2078175,-0.20676132,-0.7488217,-0.14148134,2.11285792,3.48463944,3.1234443,4.3723768,4.52617537,3.66698417,2.94836586,3.74995962,4.66336118,4.8681735,4.25274945,4.9553505,4.61386578,4.34242578,6.82915514,7.83396,8.0559872,7.38451728,8.42766625,12.0938777,15.00424775,24.3479457,22.8688388,20.58337236,21.5246347,24.92708838,26.30114735,29.8890789,34.2780152,38.339015,43.53432576,49.22370024,55.29193779
Croatia,0,0,0,0,0,0,0,0,0,0,0,0,5.3808936,1.8001018,8.27343715,7.30018152,9.39832482,12.9960248,11.28560565,11.160528,10.38355407,11.20912318,11.4831992,12.81817209,15.03461645,15.27599928,17.90113884,19.1710116,18.95391512,16.2761027,16.56712278,16.24470496,15.37389102,17.02234991,17.95538109,23.0981567,24.05914443,28.0951665,29.37622128,30.98668144,23.37988796,25.97908488,29.3882995,32.9494238,36.35852885,39.4700481,42.9917014
Cyprus,0.86268161,1.00428908,1.05054864,1.00407325,1.3241635,1.36586364,1.46296887,1.4612706,1.63904499,1.90003891,1.88851146,1.52053848,1.7629388,2.39786042,2.6618544,3.15165096,2.62392824,2.70530244,3.23345022,2.88310616,2.596902,2.7888483,3.37220568,3.47277164,3.5716912,3.78826602,4.33963633,3.50562528,3.85809315,4.33763039,3.6759026,4.70883752,3.39249505,2.99810082,2.43505928,3.56865504,4.02559704,4.847468,5.14211163,4.97989695,4.63430833,5.78893172,7.06683754,7.63132656,8.36640471,8.72788488,9.11030493
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.71482286,46.755969,42.98019138,46.20232299,45.0935758,47.89548493,49.96494228,48.25644022,47.83692395,56.43175264,64.74255561,72.43442008,78.1748697,86.7366934,69.4019693,69.76370326,76.41378303,76.2913439,79.3452261,89.599411,101.672832,106.024196,115.2783886,120.6395597,121.0810228,122.1822496,122.105761,126.5989152,136.851461,145.1744113,152.7743516,159.9988237
Denmark,11.86947866,10.75323942,12.6637966,13.53228438,16.46075292,18.94050368,22.05146988,20.75961856,21.55647204,22.83032287,23.44163378,23.17177412,23.3361634,21.9206092,25.42185066,29.5271964,30.01112928,36.725865,36.54996906,39.71593451,43.78799854,47.21100792,46.04819252,48.07216378,52.48393952,56.81275992,63.64173462,63.80085975,65.13566031,52.32730986,58.91086344,63.60161976,64.505177,72.020016,78.43653965,80.51292948,87.96412261,96.21463348,101.0135355,110.6628536,107.6605085,112.8416054,119.164302,124.3454494,129.5895669,134.9265455,140.2496716
Djibouti,0,0,0,0,0,0,0,0,0,0,0,0.2418948,0.19612146,0.24594375,0.1885824,0.11353907,0.10761867,0.09294061,0.10073949,0.10104222,0.07275632,0.14060984,0.2078372,0.31337349,0.29536416,0.31659525,0.40209399,0.47588897,0.4982926,0.62984034,0.5174343,0.27206811,0.18578452,0.9460525,1.03606734,1.25061489,1.07480735,0.9190197,1.02307662,2.30272834,1.82993706,1.4709212,2.11548664,2.329094,2.66647977,2.57930372,2.97780938
Dominica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0091935,0.00285824,-0.00711274,0.0020336,0.008211,-0.0043248,0.03758561,-0.00765354,-0.050743,-0.02321707,0.0174802,0.01804608,-0.01499544,0.02890932,0.07441368,0.09080643,0.11153206,0.1634976,-0.09448025,-0.02123715,-0.05527772,-0.12033869,-0.0727636,-0.08243675,-0.04152411,-0.03425969,-0.02638285
Dominican Republic,1.11513185,1.74712704,1.2689558,2.1623238,2.43714288,2.3697324,2.59924084,3.12716148,4.13792757,4.53462963,3.79750016,4.56360699,5.57772075,5.35498812,6.82377088,7.31622306,7.86930744,9.82331189,13.200984,13.4731248,13.55452623,14.31736551,15.29421821,15.49406775,17.01404095,17.83206786,20.12631578,22.1024916,20.4890104,18.98246931,20.9280375,20.40973902,20.98811897,23.36899968,27.24041712,32.805162,36.67878882,39.24539946,47.10880545,50.80521798,43.5336268,47.14905748,51.43349484,54.65661292,57.24492102,60.57270654,64.0438548
Ecuador,4.47803775,4.37203832,5.26121856,4.53536928,4.67146525,6.43790884,5.50984,3.97525843,5.9727375,5.78327182,5.89043364,7.28182896,9.4242783,8.95469192,9.31196915,8.32216824,10.5859755,11.03428656,9.94103033,14.30209209,20.25251488,15.81754482,16.17267064,16.02029157,18.27850752,23.93207298,29.58210416,31.30999755,37.61134404,34.0580674,35.15379472,41.53079346,44.0848324,48.15437256,51.67627479,44.1694323,47.48428865,50.97002507,51.60463484,53.24033871,41.0176006,47.56427354,50.40172494,53.18439734,55.70783396,57.6383466,59.0455657
Egypt,13.89379556,13.26514471,14.04720816,16.57169633,14.62348944,15.1853538,13.70260422,34.42896105,37.0061928,39.7746804,46.8724323,77.2272912,75.77598195,52.51931346,57.91919788,59.13276012,50.95254396,54.48332544,62.8194057,69.42781032,72.76991246,76.31744184,95.01576432,104.7797547,120.9118133,135.7157529,151.593733,197.1994925,214.2548285,153.1862962,160.934447,125.923843,118.7492142,118.9731985,125.5617893,113.1495715,95.94121612,97.60100008,163.5195182,177.1165809,138.5052244,165.9222313,171.0812689,215.4895103,244.5183625,280.9894904,323.315912
El Salvador,0,1.11134004,1.19959463,1.4816568,1.3485032,1.0797376,2.34557505,2.16106019,1.79544375,0.9815223,1.78343748,2.04173952,2.99374414,3.4792212,4.229386,4.28300586,3.26620696,3.61476402,4.66914012,4.2276192,4.13320215,4.98653574,4.36217384,4.28616887,4.632837,5.31438372,5.962551,4.87392141,4.33321245,4.50479361,5.22224087,4.94280204,4.86057248,4.35885695,5.02057884,6.15164856,6.99643835,8.00206902,8.83466612,10.05947271,8.55419481,8.40188096,9.53332974,9.9990324,10.5358326,11.08002105,11.5795911
Equatorial Guinea,-0.0341352,-0.06866912,-0.019549,0.03072417,0.00409059,0.0409485,0.05333753,0.0336272,0.0521339,0.04407942,0.0988048,0.05690412,0.10337054,0.15975027,0.18554784,0.02499392,-0.06590135,0.80546286,0.39183102,1.32279234,3.16408708,-2.75763025,-2.3875578,2.47932012,3.43238724,4.76655648,10.63170498,12.73244872,11.70165696,10.01444343,5.54095696,8.9226625,15.50611089,10.44513353,9.24903728,2.3223327,0.92607225,2.33819144,2.9505948,1.81813992,1.3463073,2.27585605,2.06048673,2.2955913,2.41458287,2.86611006,2.82876198
Eritrea,0,0,0,0,0,0,0,0,0,0,0,0,0.67709408,1.2157096,1.598531,0.55380896,0.6154462,1.34345208,0.3430266,0.54691904,0.16918432,0.56316405,1.0051796,0.98443737,0.82097442,0.9565056,0.47296646,0.3120962,0.33770087,0.0437415,0.29176857,1.33953808,1.22968475,0.64916419,1.62997086,1.64916352,1.27798256,1.71146646,1.11561158,1.03596241,1.1369016,1.44024762,1.45244064,1.4227208,1.419768,1.4429844,1.50396314
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9816813,2.2062417,2.39718312,2.50070595,3.1445453,3.35589592,3.34699562,4.00647755,4.23154368,4.46773257,4.9976712,5.581688,6.84415881,7.8076852,8.7051072,7.68493163,6.76413216,6.98373585,8.79974145,9.4434092,9.95094529,10.583439,10.2782202,10.85529305,12.97276344,13.21866368,15.14358881,14.8604925,15.96325738,16.84651995,18.13187724,19.70130501,21.0806544,22.66613453
Eswatini,0.19324254,0.14225575,0.08646638,0.13454472,0.14347674,0.1660071,0.28117095,0.3679175,0.58419746,0.61550438,1.19886844,1.26505596,1.1276319,1.00477824,1.17765216,0.99325723,1.01981,1.14686585,1.4858437,1.20750669,0.99237948,1.19025228,1.2337227,1.28486857,1.28444085,0.90352556,0.73353,1.060118,0.66829278,0.30018729,0.4744885,0.60949728,1.503357,2.18272365,2.32810344,2.4791808,2.00874674,1.80401732,1.44684916,1.83856442,2.00840318,1.90644536,1.65030884,2.10363678,2.223744,2.25468334,2.24710527
Ethiopia,0.5259254,0.69115518,0.637461,0.74990286,1.13160726,0.75618312,1.04426203,0.9286316,1.77186088,1.47249607,1.36827234,0.90870654,1.120734,1.48512496,1.935573,3.0646935,3.2131879,2.7578449,3.33606537,2.12383536,5.41603816,6.972224,6.06786524,6.56469752,10.64120289,8.3147854,7.25621267,13.98323432,15.01049925,12.34407416,21.95958345,33.8167434,35.02589625,34.35375606,45.53502342,52.49040671,63.11007144,64.97129364,76.69214696,78.7549464,75.03913824,79.5226956,82.01042472,94.39742092,112.2520737,126.3428622,138.5019577
Fiji,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,13.1185225,14.00055653,14.54931384,15.48562338,17.0546769,17.68476812,18.21470715,18.97310288,22.55579368,24.49102068,23.36477745,16.97909466,14.7081189,15.60692958,19.91967124,24.8331447,25.75968464,31.10437776,34.69469467,36.116976,44.47382097,46.38517569,46.4004368,42.82686254,49.073632,50.1851994,54.6763845,62.6288484,60.4509451,47.27040233,49.56587456,49.75589528,47.133918,46.2734272,46.89577217,48.3283164,52.4424096,60.75160575,63.31727744,67.30235682,68.56600968,73.07994408,76.79007168,79.8953044,82.5008115,85.11309576,87.94210599
France,145.5533682,145.6308762,151.4516661,153.2956251,162.5805591,170.5900266,186.1588806,193.2201882,220.0910002,248.3641523,263.1553727,268.8818446,268.7351623,248.830307,268.6853861,281.0227243,288.2332767,333.7786379,367.7430926,408.4420952,396.7963925,416.2075434,404.6105606,407.340934,437.9570423,461.853047,507.69266,546.9746092,544.398268,472.5351735,499.8827973,547.0562748,535.9189631,568.0582715,579.0986588,607.5834106,633.5620137,679.4872299,729.1004996,759.5193774,641.6426748,733.9059832,787.1649576,834.3617283,864.0530559,894.9567917,922.8412783
Gabon,3.39938618,3.41112375,3.505737,3.63874644,4.49766716,4.4965619,1.59029787,1.74759046,1.70228497,2.23570512,2.67404264,3.5081634,2.23090101,2.68554474,4.00540056,4.74421251,5.44723696,6.82946787,4.35284227,5.14630662,6.40046073,7.0215936,6.92362875,7.0215,7.16202348,9.13434502,8.28865766,8.76006539,10.11837036,7.51160382,9.88193873,12.60529215,12.62903472,11.13610272,12.59093748,8.3731298,6.90132415,7.67888847,8.7082557,10.01845682,8.27757651,10.81683144,11.13402975,11.83225004,12.19501032,13.13757588,14.34280301
The Gambia,0,0.04366876,0.08533,0.09427566,0.07061044,0.0828806,0.0710384,0.0890838,0.10445292,0.1131066,0.11322,0.12535312,0.1358215,0.11861592,0.11294892,0.17396628,0.1052805,0.06551072,-0.00413897,0.00383432,-0.02189964,0.39126278,0.139494,0.08260944,0.37069713,0.24227187,0.37506104,0.25634,0.10962672,0.20538,0.16403062,0.22027005,0.57819036,0.29707746,0.30809427,0.1573515,0.14796288,0.60726237,0.40070128,0.78229137,0.6788766,0.59289276,0.59494374,0.69854065,0.77690609,0.99331454,1.1373605
Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14044275,1.07525284,-5.86707246,-6.43193298,-7.06048245,-7.95078588,-9.68099013,-9.43128604,0,3.72166554,4.62272188,4.739273,3.821832,3.57166719,1.41908112,0.8170677,3.08259732,3.14081405,5.2893504,6.08176616,6.56745716,6.53112072,8.4845686,9.74705457,11.61867512,13.84403076,8.2449575,7.33705826,10.55766723,11.96133634,13.57379215,15.00344622,15.9959912
Germany,184.434096,189.1107371,199.0645656,219.9753521,241.8775046,259.2973909,289.8352222,291.2624297,328.5576339,374.1357196,394.0503638,427.95125,441.1050862,425.3235769,443.4478829,464.7560155,466.8937265,489.4179188,514.7304876,515.3770019,545.6780767,563.7092582,573.3744585,559.0399172,647.5601432,667.0558401,777.9485679,881.9421427,872.2685105,745.0171043,830.8579692,951.0147696,936.1479673,965.5958355,1049.811961,1102.61703,1185.912278,1260.475761,1321.621934,1330.867629,1233.872562,1380.171659,1441.380758,1508.238832,1569.097035,1624.281413,1674.291792
Ghana,0,0,0,0.52768052,0.87299731,1.42590971,1.59003744,2.45087178,2.97862469,3.49616952,7.20458764,6.70163202,6.50441876,6.46639119,7.525332,7.84629729,7.80430408,8.0566731,9.40176891,1.1539566,15.18336805,16.9589126,15.83217748,19.4754624,24.77159496,27.01809335,25.7500824,25.715612,29.35383245,33.55215425,44.59601619,21.03962466,32.39152386,24.26943532,33.37690786,30.4124876,31.5044574,27.14179377,33.81740288,44.94968982,34.91624736,37.7937709,39.6247872,44.81282637,50.4548424,58.64002172,63.49896696
Greece,25.81417504,30.43150285,14.98542042,23.17857282,4.48912481,4.74751227,14.71640107,27.2533664,23.28111238,26.31942288,27.80500398,27.70876872,30.5357355,31.0525574,28.96368864,15.48962703,15.36757326,16.47897514,29.93672133,40.86674433,29.65869708,31.01454592,30.44525439,30.4359278,41.28631694,25.0455179,14.2255773,24.51280895,19.9482192,50.20839995,24.68907816,11.06676678,26.56356024,26.73672028,27.68760036,30.63160793,30.91128,30.26314161,31.23303524,34.66875008,18.52380544,23.09983704,35.98149601,40.05912071,45.30195426,50.1474157,54.74071497
Grenada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095424,0.08105526,0.14926256,0.1169599,0.15520456,0.08874918,0.1103557,-0.02901767,0.11382558,0.13244134,0.24345405,0.26342912,0.25058064
Guatemala,2.63997388,2.1981084,2.05446494,1.96491491,1.79297475,1.8291798,2.23835996,1.4428336,1.94962656,2.52357112,3.8313597,4.08789144,4.09716846,4.45184848,4.41952224,5.16971952,5.09255328,5.77825468,6.68240232,7.16994359,7.25849734,8.00231322,9.1564396,10.3159786,11.1486874,11.30122934,12.72634275,13.8288842,11.57657074,12.56468334,12.03235896,12.9150054,13.09687907,13.01518068,13.9773458,17.32856544,19.29452337,19.72419505,20.77928139,25.31345122,26.2732838,25.3521716,26.23135438,26.98517646,27.5467826,27.38344607,27.26183276
Guinea,0.17837729,0.13966083,0.11065208,0.20449224,0.23788632,0.15616704,0.26043835,0.2979504,0.1800147,0.3412347,0.65731368,0.64452874,0.63121512,0.75897,0.7158528,0.77235377,0.7262541,0.92817603,0.67488003,0.86556992,1.22448144,1.3437645,1.21648896,1.83729438,1.63583433,1.56404182,1.22719344,0.18652533,0.86768505,0.1031097,-0.1577628,-1.68372845,-0.96406364,-0.18428754,-1.30464048,-1.18408707,-1.69548651,1.53211695,-0.31252824,1.13217195,1.50329609,1.5754479,1.58244075,1.54418404,1.8100499,1.88473866,2.03126131
Guinea-Bissau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6427386,0.27675219,0.23960389,0.28550858,0.20139394,0.28706508,0.36054375,0.28907508,0.27220284,0.24017647,0.36865,0.27842675,0.26047776,0.25664925,0.34645779,0.26366703,0.3551561,0.5179134,0.512339,0.64079832,0.70447488,0.44871528,0.26060874,0.61554406,0.62141445,0.61213887,0.71706096,0.79417036,0.87085028,0.94848442
Guyana,0.05103264,-0.12877366,-0.1733826,-0.20022821,0.00864552,-0.0585514,-0.05673933,-0.0468842,-0.03081553,-0.0132834,-0.01442987,0.39409229,0.21079368,0.19584001,0.22262282,0.35079522,0.43112144,0.44421204,0.33754941,0.44658318,0.30144279,0.26680956,0.2716311,0.28583562,0.41907,0.45630864,0.3767019,0.55698696,0.30783672,0.42970349,0.4118114,0.39440128,0.48422172,0.1872369,0.48488,0.59358758,1.1206204,0.76336014,-1.61855686,-2.13502692,-0.0825617,0.07875153,1.35795,2.09159658,3.2558988,6.0958815,7.39040409
Haiti,0.88162575,1.005598,1.18004076,1.16714226,1.22805372,1.37333294,1.3458491,2.71139033,4.07974842,5.08274016,4.25126044,5.33563706,6.35149568,2.85215087,0.90226871,1.0207944,1.1776358,1.1509267,1.33624165,1.33447041,1.361238,1.23582665,1.6966172,3.12669928,2.10159552,2.15959509,3.07118034,1.9741022,2.68448968,3.19469319,6.416687,5.23818076,4.03021776,3.38729947,2.8912598,3.85243518,2.82333792,2.75195628,3.28866867,5.03024784,7.05371192,5.35844197,5.65486368,5.41851736,5.39909766,5.36064399,5.03743968
Honduras,0.46516353,0.43380495,0.28396815,0.30351893,0.44997095,0.64843156,0.606308,0.6804798,1.154577,1.02989494,1.45739805,1.51057832,1.6136336,2.22057868,2.59229552,3.72266136,3.80423736,4.32920976,4.45954112,4.80140716,3.60042921,3.5186949,3.8900745,3.7114977,4.80288834,5.89574466,6.47205547,7.04430096,6.2812644,5.01838636,5.26967936,6.00284966,5.58619008,4.45807472,6.07630488,8.98747885,9.65498527,12.363673,11.20184235,12.17076562,9.367722,9.76747007,11.235441,12.3096624,13.20403326,13.18821866,13.55590617
Hong Kong SAR,12.23454391,14.17585455,14.53783136,14.34847785,18.73807598,18.87032901,22.67080133,29.53851368,33.88757232,36.69664812,37.14888968,38.3194294,41.16634234,47.37954312,48.85712996,47.758144,50.94438138,50.906681,49.36617126,52.4514172,60.21681246,61.20168642,62.09472955,69.57132322,75.6461143,85.41173067,100.0090976,107.5813469,117.2343319,101.4947766,106.727844,109.8001419,100.0859743,98.47810952,99.85853416,102.2435755,106.8964749,117.9052498,119.8957354,116.2781451,116.7896209,119.515935,122.6139285,125.7474764,131.4373925,138.7623439,146.7076601
Hungary,18.6308322,21.0965949,22.72462524,23.85422349,21.76817568,19.494742,18.88445184,23.24986962,23.51157068,25.78573121,28.4935066,21.818438,16.82800301,9.45902412,14.65654149,20.93461728,25.5524952,27.5131818,28.881884,27.46845738,30.6358709,31.90670352,30.17648711,28.4760432,33.9427332,36.5216515,40.06845612,37.86357798,39.91140384,42.0907134,45.73891044,47.83511236,48.07789176,59.19329241,62.22053593,67.37898594,70.23840312,72.3274092,84.7644336,93.62296174,88.60641684,89.81691264,99.46234458,106.6562493,111.5807303,116.5798759,121.5423964
Iceland,0.64888239,0.69431164,0.69225471,0.70490625,0.76183596,0.73519966,0.8534724,0.83235048,0.87392943,0.96078682,0.809431,0.79241666,0.7691301,0.89574309,0.96609286,1.02194544,1.10467071,1.2468282,1.30106744,1.21035624,1.16332825,1.56477232,1.80195887,1.46307276,1.46105578,1.42226215,1.58127435,2.1086682,0.7182359,0.8190698,0.9814384,1.41768504,1.6759168,3.12318916,3.25620757,4.07578554,5.23215584,5.00383257,5.3185038,5.81780637,4.62949743,4.9687528,5.31874112,5.5274076,5.69379688,5.8854721,6.11124645
India,59.09604468,68.67602142,75.89520492,81.81157228,94.63336314,114.7645904,120.7514396,141.9110058,163.3847216,191.1102372,222.2805498,215.0154,231.8313186,253.4739916,300.66871,329.514971,343.9858141,391.7522645,403.1921062,488.708533,480.4721356,542.0049756,595.7050002,734.3892145,907.4333502,1053.651823,1228.214051,1472.428653,1355.537547,1557.574179,1739.250307,1989.019596,2063.829048,2091.331139,2234.61799,2224.333823,2285.461041,2412.477662,2704.569592,2850.340455,2621.097025,2947.048769,3249.133481,3583.102512,3899.973361,4234.946462,4597.450016
Indonesia,38.73208086,49.69182944,41.04458553,42.39215412,52.23075718,60.6932004,57.5891162,77.21465454,86.8959688,120.4876385,122.9342704,143.6031705,148.876197,168.3126659,193.8073116,209.5003124,221.2301736,255.779832,153.2487256,114.9274214,246.0499437,258.2218554,259.4250045,316.6478513,306.8668134,328.5150055,390.217014,402.9012936,598.236548,631.0058602,690.7750236,739.5960158,782.3149553,777.142169,826.3502728,848.007598,879.4649988,929.4775062,985.9876405,1035.426594,1054.129272,1092.610166,1179.09629,1277.861126,1389.495754,1494.620213,1615.487631
Islamic Republic of Iran,110.7913197,93.7059723,75.34690779,120.5014632,97.4377694,73.758927,61.74208428,58.7822211,46.88733782,77.70654535,139.1436137,208.5164341,217.2918895,155.2525817,112.5163042,176.6518712,235.7366194,214.4532064,197.8296078,215.0357805,264.8685778,264.5925263,349.0687075,403.8583338,434.4474159,437.4227618,492.4362161,578.7043507,569.0443186,533.7038772,585.20815,662.2042905,572.6862844,555.3961711,525.7755426,393.4646821,433.2728498,483.0207135,492.9451818,482.0848271,461.6307667,498.7478934,513.1715164,528.617674,544.3375998,558.9301442,574.2360718
Iraq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.98603336,82.66208544,74.0226372,57.20763624,117.3832908,37.1684475,89.77643544,136.9515635,131.3249532,145.9346809,140.2432953,68.61228792,47.21377248,48.408342,72.48965468,69.2773246,7.62340257,72.73121652,66.21925773,67.32269886,67.64355471,70.81782208,73.12354938
Ireland,3.90924996,3.85136041,4.93802904,5.04888552,5.2857372,5.2465788,5.41363088,6.2492672,6.46196408,7.55810783,9.86221566,10.07500582,9.4940372,11.21771217,12.28002153,15.033484,18.20089078,21.97812363,24.13511856,27.07473992,30.8591478,32.2896771,34.5534541,39.45759156,44.54050146,48.031028,51.46788933,47.49110775,37.47823757,30.3419746,32.1020805,32.09957348,35.91824058,44.8144263,55.45155504,97.42935478,113.1656898,129.7698353,144.6073373,151.9678826,170.9234753,131.7060829,142.4456921,154.8812447,167.0351912,179.6402905,191.5153974
Israel,4.44358656,4.12403691,4.30321191,5.08325412,5.59511925,8.61180177,9.43748988,6.58404565,8.01358344,9.32814253,11.41394205,14.45980725,16.41534336,15.92031634,16.29899662,20.160354,21.77947415,23.62664004,25.36837818,26.77567506,28.57761864,28.7593296,27.63901044,28.85288168,32.61466428,38.71866463,43.94483496,47.69867072,43.51197304,45.06404836,49.2283896,53.48532205,54.70699268,63.20313462,69.74549898,75.16199964,79.52838816,82.73821094,87.70725838,92.57274831,100.0739142,102.7203494,107.0687751,111.5132594,115.9672583,120.4883708,125.2490234
Italy,139.7755665,137.4473823,141.4441274,149.981739,162.6622505,164.8425214,180.4684053,184.3913232,210.0142093,214.9925848,229.0763916,229.4096249,226.8313812,246.0660058,260.9412168,306.3247238,319.2955698,326.7110158,325.4751297,329.9736094,342.7674307,364.1613847,372.1866899,367.3557624,389.9147342,395.6922245,418.9767197,445.0933023,408.5983272,362.0339704,365.3618604,383.4123831,381.4485554,393.7493738,414.9244651,415.331982,487.8614677,521.8113802,549.699601,560.2939331,520.053038,557.8512075,611.2010687,643.1508918,667.8475398,691.7850251,715.497909
Jamaica,0.68651712,0.60446276,0.64257144,1.18267794,1.44841672,1.4646872,1.73819904,2.07763072,2.44131138,2.406753,3.22393904,3.73194288,3.71159388,3.736872,3.9053905,3.72534558,3.82318245,3.494259,3.01875158,3.08191491,2.85245898,3.05311646,2.8460757,3.36926795,4.0930288,3.08943183,3.79856345,3.51470256,1.40120488,2.89403972,2.9881886,1.96900801,2.55656503,2.93276536,3.46801888,4.60370816,5.6280336,6.0266372,6.48557316,6.8421573,5.0894656,4.95378249,5.87458872,6.70276224,7.17333624,7.53354066,8.02381251
Japan,317.5197265,368.288717,389.5339655,407.0605938,453.9989144,520.0906863,553.0431984,587.0431855,674.1381077,753.3479383,822.2391752,881.673783,894.3082388,883.5934489,865.8592191,883.1808909,1067.878664,1090.42201,1061.526344,1015.817376,1080.530604,1061.291888,1034.377145,1078.6902,1156.08461,1222.484764,1289.54525,1367.728526,1298.477166,1091.264564,1198.092886,1186.237712,1197.839666,1270.412307,1298.285513,1468.475527,1485.536713,1539.991103,1570.970758,1622.037187,1531.797661,1622.000539,1648.247168,1687.748115,1736.010186,1776.853264,1815.629626
Jordan,2.60806248,4.4544202,3.34367118,1.6337097,1.37007804,0.76827735,1.10278066,0.81795956,2.79804978,4.2258517,2.59494625,1.627951,3.46646015,5.3146011,6.101202,7.18247552,6.88483683,6.95311305,6.135885,7.58812928,6.981513,6.85483344,8.9878093,12.1406594,11.5896457,7.74645984,9.04837724,8.14554,13.25628092,15.42747405,15.508122,12.15788574,7.4287962,9.39900195,11.82159308,10.34919,8.77310529,9.5346808,10.97526121,15.49441868,11.28544762,11.32415856,17.12736827,19.25581042,20.7786524,21.97759728,23.97503134
Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,9.03773442,15.79015879,20.89944649,20.65136904,12.06146877,11.89873502,10.10912904,17.18894783,23.18485194,27.50881248,34.4440395,41.1483334,50.54458272,61.53927764,75.664682,74.13816872,91.2531777,74.69909552,82.55474801,97.34178357,97.3380546,106.0119354,122.0492438,100.4198957,92.83638032,104.4673006,120.3825549,119.4417999,134.5127557,143.538285,153.1813676,164.579893,173.6610716,183.9218444,195.7176889
